,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
270,dba66518-331b-5a1f-9e52-43bb23fe18513f43c821-f34d-5d56-b1d3-0eee75b4a15c,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,3,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,3f43c821-f34d-5d56-b1d3-0eee75b4a15c,Black/Smoke Grey/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d7762530-95fd-40ff-b77d-3e3439b26802/image.jpg"
271,dba66518-331b-5a1f-9e52-43bb23fe185158594d45-d832-5307-9fb8-dfa13c35383a,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,4,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,58594d45-d832-5307-9fb8-dfa13c35383a,Mica Green/Black/Volt/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/92b4d872-a8bf-4d87-aebb-0afe8e4f267a/image.jpg"
272,dba66518-331b-5a1f-9e52-43bb23fe1851e11d9e0e-ad04-576f-aa90-db963da518db,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,5,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,e11d9e0e-ad04-576f-aa90-db963da518db,Game Royal/Anthracite/Summit White/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4593c0b5-30a9-459e-93f8-a5f7f73671d6/image.jpg"
273,dba66518-331b-5a1f-9e52-43bb23fe1851952b6661-f8b5-53c6-a066-5364fb94d0d8,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,6,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,952b6661-f8b5-53c6-a066-5364fb94d0d8,Light Smoke Grey/Khaki/Metallic Silver/Black,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/e350849e-a2d1-4b95-bfbf-ec3566376e15/image.jpg"
274,dba66518-331b-5a1f-9e52-43bb23fe1851c4e1fff4-1df1-55da-ba8c-6a8f0fd908e6,dba66518-331b-5a1f-9e52-43bb23fe1851,11c9fc12-e5ed-40e6-a963-225fc58b2f4e,225fc58b2f4e,7,Nike Vapor Edge Speed 360 2,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,University Red/Anthracite/Summit White/White,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Find pay dirt or prevent your opponent from planting their flag in your protected, prized territory with pop in the Nike Vapor Edge Speed 360 2. Relish the low-top design built to handle high speeds and sudden stop-and-go movements that leave your opponent grasping at open air.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,c4e1fff4-1df1-55da-ba8c-6a8f0fd908e6,White/Pure Platinum/Metallic Silver,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a2ef9b4d-657a-4c33-948e-5d5e8818c3bb/image.jpg"
275,910e237a-e8df-5139-bdca-b9b6d4c0ebe3910e237a-e8df-5139-bdca-b9b6d4c0ebe3,910e237a-e8df-5139-bdca-b9b6d4c0ebe3,29310583-601e-3721-b084-5fcfc73e103d,5fcfc73e103d,1,Nike Force Savage Pro 2,Men's Football Cleat,football,FOOTWEAR,USD,100,100.0,False,White/Wolf Grey/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Force Savage Pro 2 is made for the front line. Its durable stability stems from details like synthetic in the upper and a hook-and-loop ankle strap.,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/force-savage-pro-2-mens-football-cleat-PHgwNl/AH4000-100,910e237a-e8df-5139-bdca-b9b6d4c0ebe3,White/Wolf Grey/Black,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/sojyz32p0xqqyg2hvpqd/image.jpg"
276,910e237a-e8df-5139-bdca-b9b6d4c0ebe31c0ceb9d-1a28-5b39-8ea9-9d3dc699616b,910e237a-e8df-5139-bdca-b9b6d4c0ebe3,29310583-601e-3721-b084-5fcfc73e103d,5fcfc73e103d,2,Nike Force Savage Pro 2,Men's Football Cleat,football,FOOTWEAR,USD,100,100.0,False,White/Wolf Grey/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Force Savage Pro 2 is made for the front line. Its durable stability stems from details like synthetic in the upper and a hook-and-loop ankle strap.,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/force-savage-pro-2-mens-football-cleat-PHgwNl/AH4000-100,1c0ceb9d-1a28-5b39-8ea9-9d3dc699616b,Black/Anthracite/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/nv2jwqlloi72mt1pyq0e/image.jpg"
277,c748d72d-6678-561b-bcea-a089afda317dc748d72d-6678-561b-bcea-a089afda317d,c748d72d-6678-561b-bcea-a089afda317d,10e33e4c-b558-436d-93bd-89ee0df20e36,89ee0df20e36,1,Nike Alpha Menace Pro 3,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,Green Strike/Mica Green/Opti Yellow/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Alpha Menace Pro 3 takes game-time performance to the next level with added support on the sides and a revamped plate that helps propel you forward while stabilizing each step. The wider cleat pattern grips the field from practically any angle—whether you're digging in for contact or exploding off the line.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-pro-3-mens-football-cleats-JV7FzF/FB8442-303,c748d72d-6678-561b-bcea-a089afda317d,Green Strike/Mica Green/Opti Yellow/Black,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ba942bed-8789-4f6c-bebb-aee700f10944/image.jpg"
278,c748d72d-6678-561b-bcea-a089afda317dec7eb01f-bb11-5ac9-886d-d2893b027cf6,c748d72d-6678-561b-bcea-a089afda317d,10e33e4c-b558-436d-93bd-89ee0df20e36,89ee0df20e36,2,Nike Alpha Menace Pro 3,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,Green Strike/Mica Green/Opti Yellow/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Alpha Menace Pro 3 takes game-time performance to the next level with added support on the sides and a revamped plate that helps propel you forward while stabilizing each step. The wider cleat pattern grips the field from practically any angle—whether you're digging in for contact or exploding off the line.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-pro-3-mens-football-cleats-JV7FzF/FB8442-303,ec7eb01f-bb11-5ac9-886d-d2893b027cf6,University Red/Bright Crimson/Summit White/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ad7daa88-583f-49b7-96c3-22e92dd92fcf/image.jpg"
279,c748d72d-6678-561b-bcea-a089afda317dce1b2f1c-7a43-5ada-a940-02b254789497,c748d72d-6678-561b-bcea-a089afda317d,10e33e4c-b558-436d-93bd-89ee0df20e36,89ee0df20e36,3,Nike Alpha Menace Pro 3,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,Green Strike/Mica Green/Opti Yellow/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Alpha Menace Pro 3 takes game-time performance to the next level with added support on the sides and a revamped plate that helps propel you forward while stabilizing each step. The wider cleat pattern grips the field from practically any angle—whether you're digging in for contact or exploding off the line.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-pro-3-mens-football-cleats-JV7FzF/FB8442-303,ce1b2f1c-7a43-5ada-a940-02b254789497,White/Pure Platinum/Black,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2fc3783d-eb25-470f-baa4-a6656e960093/image.jpg"
280,c748d72d-6678-561b-bcea-a089afda317dcb774777-b537-50a0-901e-663a879f07e8,c748d72d-6678-561b-bcea-a089afda317d,10e33e4c-b558-436d-93bd-89ee0df20e36,89ee0df20e36,4,Nike Alpha Menace Pro 3,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,Green Strike/Mica Green/Opti Yellow/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Alpha Menace Pro 3 takes game-time performance to the next level with added support on the sides and a revamped plate that helps propel you forward while stabilizing each step. The wider cleat pattern grips the field from practically any angle—whether you're digging in for contact or exploding off the line.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-pro-3-mens-football-cleats-JV7FzF/FB8442-303,cb774777-b537-50a0-901e-663a879f07e8,Game Royal/University Blue/Summit White/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/6f99a549-04c2-4d89-91a8-7faa808adddd/image.jpg"
281,c748d72d-6678-561b-bcea-a089afda317daa8d62ae-64c1-5f71-8514-3231571e3362,c748d72d-6678-561b-bcea-a089afda317d,10e33e4c-b558-436d-93bd-89ee0df20e36,89ee0df20e36,5,Nike Alpha Menace Pro 3,Men's Football Cleats,football,FOOTWEAR,USD,100,100.0,False,Green Strike/Mica Green/Opti Yellow/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",The Nike Alpha Menace Pro 3 takes game-time performance to the next level with added support on the sides and a revamped plate that helps propel you forward while stabilizing each step. The wider cleat pattern grips the field from practically any angle—whether you're digging in for contact or exploding off the line.,0,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/alpha-menace-pro-3-mens-football-cleats-JV7FzF/FB8442-303,aa8d62ae-64c1-5f71-8514-3231571e3362,Black/Iron Grey/White,100,100.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/81258215-3eaf-42c5-b256-fc96e3f9e458/image.jpg"
282,350612b8-7be3-565d-9747-8adf18a5437b350612b8-7be3-565d-9747-8adf18a5437b,350612b8-7be3-565d-9747-8adf18a5437b,695230d0-6453-4ca6-bab5-85b25080a3bf,85b25080a3bf,1,"Ja 1 ""Wet Cement""",Basketball Shoes,basketball,FOOTWEAR,USD,110,110.0,False,White/Black/Phantom/Light Smoke Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Ja Morant grew up playing ball on a cement court in his backyard. The rain never stopped him from putting in the work. Ja 1 ""Wet Cement"" honors the games played and drills done regardless of the weather. Like every Ja 1, this pair is molded to optimize hang time while helping to maintain stability with firm cushioning. That on-court control is what helps you respond quickly for verticality.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/ja-1-wet-cement-basketball-shoes-bCx2W3/DR8785-100,350612b8-7be3-565d-9747-8adf18a5437b,White/Black/Phantom/Light Smoke Grey,110,110.0,False,True,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5f1eae00-a647-4990-8e15-89c31cb1348c/image.jpg"
283,350612b8-7be3-565d-9747-8adf18a5437baead196c-d44f-5ea1-a264-bb7dbcbce5b7,350612b8-7be3-565d-9747-8adf18a5437b,695230d0-6453-4ca6-bab5-85b25080a3bf,85b25080a3bf,2,"Ja 1 ""Wet Cement""",Basketball Shoes,basketball,FOOTWEAR,USD,110,110.0,False,White/Black/Phantom/Light Smoke Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Ja Morant grew up playing ball on a cement court in his backyard. The rain never stopped him from putting in the work. Ja 1 ""Wet Cement"" honors the games played and drills done regardless of the weather. Like every Ja 1, this pair is molded to optimize hang time while helping to maintain stability with firm cushioning. That on-court control is what helps you respond quickly for verticality.",4.5,False,False,True,False,True,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/ja-1-wet-cement-basketball-shoes-bCx2W3/DR8785-100,aead196c-d44f-5ea1-a264-bb7dbcbce5b7,Ember Glow/Light Silver/Blue Lightning/Blue Lightning,110,110.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f77d95ee-2172-4338-aed9-1d69725cbc35/image.jpg"
284,01780ad9-044d-5695-bfa0-60bdfc96d8b201780ad9-044d-5695-bfa0-60bdfc96d8b2,01780ad9-044d-5695-bfa0-60bdfc96d8b2,6d4b859e-fe74-4d87-b2a9-eec699746b55,eec699746b55,1,Ja 1,Big Kids' Basketball Shoes,basketball,FOOTWEAR,USD,90,90.0,False,White/Black/Phantom/Light Smoke Grey,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Explosive. Exciting. Fun. Ja Morant's first signature basketball shoe with Nike salutes one of the rising stars today. These kicks are lightweight and breathable, so you can feel quick on the court and comfortable practicing your moves. Plush cushioning means you can feel confident jumping your highest—and flying like Ja. With his signature and logo on the tongue, rep the swag of a future superstar when it's game time.",4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,JUST_IN,,https://www.nike.com/t/ja-1-big-kids-basketball-shoes-5t5V7X/DX2294-101,01780ad9-044d-5695-bfa0-60bdfc96d8b2,White/Black/Phantom/Light Smoke Grey,90,90.0,False,False,True,False,True,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/1aa0b8a2-7bd2-4da7-bbbb-9970f727059a/image.jpg"
285,99305543-f25d-5f51-aab7-a32b6e63281a99305543-f25d-5f51-aab7-a32b6e63281a,99305543-f25d-5f51-aab7-a32b6e63281a,1d8d8f4d-e4ae-47cb-995d-5a11f16cb49b,5a11f16cb49b,1,"Sabrina 1 ""Spark""",Basketball Shoes,basketball,FOOTWEAR,USD,130,130.0,False,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']","Sabrina Ionescu's game is unique, hard to define and built with an undeniable craft. Her signature shoe helps you unlock your versatility with a snappy forefoot Zoom Air and cloud-like React foam to help keep you energized. We used insights from next-gen athletes around the world to bring grippy, best-in-class traction, reliable midfoot support and stability to the court—which every hooper needs. Built for crafty players like Sabrina but made for anyone who's ready to put in the work to take their game to the next level.",,False,False,False,True,False,False,False,False,True,False,False,False,False,COMING_SOON,,https://www.nike.com/t/sabrina-1-spark-basketball-shoes-pLPlBs/FQ3381-501,99305543-f25d-5f51-aab7-a32b6e63281a,Oxygen Purple/Lemon Chiffon/Ice Peach/Black,130,130.0,False,False,False,False,False,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/af5d5fd2-12b0-4aec-81cd-a7898fbe5f67/image.jpg"
286,de326ab4-eaf4-5c8c-bf2b-88599fc289b0de326ab4-eaf4-5c8c-bf2b-88599fc289b0,de326ab4-eaf4-5c8c-bf2b-88599fc289b0,e38fe95b-17dd-4a07-8527-07456898d21d,07456898d21d,1,Freak 5 “Loyalty”,Basketball Shoes,basketball,FOOTWEAR,USD,140,140.0,False,Gym Red/Fir/Court Purple/Metallic Gold,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","From fresh-faced rookie to raising a banner in the rafters, Giannis has always kept it a buck. This design honors the Freak’s franchise’s rich heritage while the special gold Swoosh logo nods to the championship glory Giannis helped bring to a fan base that’s head over heels for the MVP. Stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, the Freak 5 can help you channel your inner Greek Freak.",4.1,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/freak-5-loyalty-basketball-shoes-jZzrx4/DZ2944-600,de326ab4-eaf4-5c8c-bf2b-88599fc289b0,Gym Red/Fir/Court Purple/Metallic Gold,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/fa32a21a-2a41-4ea4-bf4d-41fca9886c02/image.jpg"
287,de326ab4-eaf4-5c8c-bf2b-88599fc289b0aa987cff-3a31-5b00-b937-cebd2ef7577c,de326ab4-eaf4-5c8c-bf2b-88599fc289b0,e38fe95b-17dd-4a07-8527-07456898d21d,07456898d21d,2,Freak 5 “Loyalty”,Basketball Shoes,basketball,FOOTWEAR,USD,140,140.0,False,Gym Red/Fir/Court Purple/Metallic Gold,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","From fresh-faced rookie to raising a banner in the rafters, Giannis has always kept it a buck. This design honors the Freak’s franchise’s rich heritage while the special gold Swoosh logo nods to the championship glory Giannis helped bring to a fan base that’s head over heels for the MVP. Stacked with stunning speed for super-quick first steps, stuffed with that sort of springy cushioning that can withstand the all-game grind, the Freak 5 can help you channel your inner Greek Freak.",4.1,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/freak-5-loyalty-basketball-shoes-jZzrx4/DZ2944-600,aa987cff-3a31-5b00-b937-cebd2ef7577c,White/White/Black,130,130.0,False,False,False,False,False,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/427c2421-3cec-4459-a644-3a64a6656894/image.jpg"
